src	tgt	voc	tok	model	bleu	low_conf_bleu	high_conf_bleu	chrf	low_conf_chrf	high_conf_chrf	chrf++	low_conf_chrf++	high_conf_chrf++	comet	low_conf_comet	high_conf_comet	norm_comet	enc_layers	dec_layers	embs	ffw	params	xPIES	PIES	REVx	REV	efficiency_score	enc/dec ratio	embs/ffw ratio	size_tag	layer sum	layer diff	embs/num_layers	embs/enc	embs/dec	lines	toks	toks/line	ffw/enc	ffw/dec
eng_wiki	ita_wiki	4000	bpe.nof	4_12_1024_2048_2	13.91412483	13.86422235	13.96402731	45.53892608	45.48507928	45.59277288	42.29822545	42.24454767	42.35190323	0.6239749389	0.6230961008	0.624853777	62.36049579	4	12	1024	2048	192995328	6.718638188	4.238029849	0.05016954078	0.04948693507	0.03024499824	0.333	0.500	large	16	-8	64.000	256.000	85.333	50000	1723391	34.46782	512.000	170.667
eng_wiki	ita_wiki	4000	bpe.nof	2_4_2048_256_2	12.3748728	12.32788992	12.42185568	43.23240525	43.17415971	43.29065078	39.98871319	39.93208819	40.04533819	0.5736615465	0.5728274709	0.5744956221	57.37859547	2	4	2048	256	190608896	7.050721352	4.408935726	0.04578223423	0.04756864717	-0.08337558434	0.500	8.000	large	6	-2	341.333	1024.000	512.000	50000	1723391	34.46782	128.000	64.000
eng	mni	4000	bpe.nof	16_8_1024_512_2	19.0527887	18.89532949	19.21024791	42.87346822	42.73035447	43.01658198	39.57913462	39.43292238	39.72534686	0.6819045984	0.6812551906	0.6825540063	68.15090222	16	8	1024	512	167858176	6.843749944	3.915199375	0.05209634992	0.05407248019	-0.09127296827	2.000	2.000	large	24	8	42.667	64.000	128.000	21688	715548	32.99280708	32.000	64.000
eng_wiki	ita_wiki	4000	bpe.nof	24_32_256_512_2	1.482454134	1.478712511	1.486195757	7.860624822	7.836177364	7.88507228	7.715966844	7.695408759	7.736524929	0.231298417	0.2311110499	0.2314857841	23.12860624	24	32	256	512	40003584	24.27574698	5.089109951	0.007211682308	0.04121096026	-8.727282963	0.750	0.500	base	56	-8	4.571	10.667	8.000	50000	1723391	34.46782	21.333	16.000
eng	mni	4000	bpe.nof	6_16_1024_512_2	21.22314002	21.0646572	21.38162283	48.7260577	48.59296193	48.85915346	45.02838141	44.89133605	45.16542677	0.7080324795	0.7074285476	0.7086364114	70.77964302	6	16	1024	512	190956544	6.259203746	3.918982019	0.05915079228	0.05402028884	0.2085037787	0.375	2.000	large	22	-10	46.545	170.667	64.000	21688	715548	32.99280708	85.333	32.000
eng_wiki	ita_wiki	4000	bpe.nof	8_32_512_2048_2	3.683835436	3.668254929	3.699415943	28.02896743	27.99049986	28.067435	24.59330945	24.55792176	24.62869713	0.2895964197	0.2893339437	0.2898588957	28.96184977	8	32	512	2048	163844096	10.39255042	5.845527361	0.02238745643	0.03587821851	-0.9711712472	0.250	0.250	large	40	-24	12.800	64.000	16.000	50000	1723391	34.46782	256.000	64.000
eng	mni	4000	bpe.nof	4_8_1024_4096_2	22.02260947	21.85564329	22.18957565	49.02070721	48.88339523	49.15801919	45.37611042	45.23334012	45.51888072	0.7055783272	0.7049516482	0.7062050063	70.48418935	4	8	1024	4096	192950272	6.240998039	3.936097274	0.05924972125	0.05378539348	0.2207356054	0.500	0.250	large	12	-4	85.333	256.000	128.000	21688	715548	32.99280708	1024.000	512.000
eng	akk	4000	bpe.nof	16_12_512_4096_2	22.73613705	22.54318391	22.9290902	19.90150826	19.75894638	20.04407014	18.16493328	18.03752559	18.29234097	0.9156026098	0.9149047198	0.9163004998	91.60264249	16	12	512	4096	163760128	14.63445183	8.228528505	0.01504543854	0.0294199705	-1.09384168	1.333	0.125	large	28	4	18.286	32.000	42.667	45270	630535	13.92831898	256.000	341.333
eng	akk	4000	bpe.nof	24_6_1024_512_2	23.12980189	22.93159136	23.32801242	22.7531625	22.59820971	22.90811528	20.41254114	20.27578402	20.54929827	0.9043827052	0.9035487945	0.905216616	90.48404764	24	6	1024	512	190972928	13.40447391	8.393247665	0.01686369612	0.02884259771	-0.7973003867	4.000	2.000	large	30	18	34.133	42.667	170.667	45270	630535	13.92831898	21.333	85.333
eng_wiki	ita_wiki	4000	bpe.nof	16_8_1024_512_2	4.224630682	4.208556936	4.240704427	28.33688843	28.30028979	28.37348707	25.36642031	25.33269197	25.40014866	0.3823774011	0.3819405062	0.3828142959	38.28911791	16	8	1024	512	167858176	10.35453474	5.923662946	0.02233485685	0.03540496984	-0.9306654976	2.000	2.000	large	24	8	42.667	64.000	128.000	50000	1723391	34.46782	32.000	64.000
eng_wiki	ita_wiki	4000	bpe.nof	16_6_1024_1024_2	4.017848993	4.003887507	4.031810478	27.59895387	27.55662527	27.64128246	24.75193721	24.71333069	24.79054373	0.3805413727	0.3801318336	0.3809509117	38.06768298	16	6	1024	1024	172032000	10.71001677	6.233279741	0.02067270727	0.03364634938	-0.9484964824	2.667	1.000	large	22	10	46.545	64.000	170.667	50000	1723391	34.46782	64.000	170.667
deu	dsb	4000	bpe.nof	24_4_1024_512_2	17.83521653	17.74812012	17.92231295	26.84305916	26.74602232	26.940096	27.24535828	27.15127348	27.33944307	0.5373296997	0.5366529277	0.5380064716	53.70774795	24	4	1024	512	172066816	11.01227703	6.410104563	0.02132783593	0.0341718685	-0.8850692999	6.000	2.000	large	28	20	36.571	42.667	256.000	40195	1032701	25.69227516	21.333	128.000
eng	mni	4000	bpe.nof	4_12_1024_2048_2	21.86098958	21.69909732	22.02288184	48.8708261	48.73451649	49.00713571	45.21010328	45.07068529	45.34952126	0.7061607578	0.7055692613	0.7067522543	70.57556932	4	12	1024	2048	192995328	6.260576958	3.949090765	0.0588742146	0.05360842616	0.213367834	0.333	0.500	large	16	-8	64.000	256.000	85.333	21688	715548	32.99280708	512.000	170.667
eng	akk	4000	bpe.nof	2_16_512_256_2	20.8454921	20.6410832	21.04990101	4.901325578	4.854457501	4.948193654	6.020291058	5.967972627	6.07260949	0.7459673511	0.7450401879	0.7468945143	74.66522032	2	16	512	256	44602880	40.22493199	9.10016674	0.003350466191	0.02660204728	-7.184320263	0.125	2.000	base	18	-14	28.444	256.000	32.000	45270	630535	13.92831898	128.000	16.000
eng	mni	4000	bpe.nof	2_4_2048_256_2	21.57170339	21.40656199	21.7368448	48.17669107	48.04170145	48.31168069	44.5072157	44.36705776	44.64737363	0.7000310935	0.6994202368	0.7006419502	69.9760139	2	4	2048	256	190608896	6.327118696	3.956454704	0.05792997376	0.05350864764	0.181731748	0.500	8.000	large	6	-2	341.333	1024.000	512.000	21688	715548	32.99280708	128.000	64.000
eng_wiki	ita_wiki	4000	bpe.nof	12_32_512_2048_2	3.774279108	3.759187247	3.789370969	27.6927816	27.652911	27.73265221	24.3618506	24.32512785	24.39857335	0.2891409302	0.2888607021	0.2894211583	28.92768739	12	32	512	2048	176453632	10.75530176	6.371827667	0.02029195599	0.03291474894	-0.9197193203	0.375	0.250	large	44	-20	11.636	42.667	16.000	50000	1723391	34.46782	170.667	64.000
eng	mni	4000	bpe.nof	16_12_512_4096_2	18.58256683	18.41539026	18.7497434	41.19377494	41.04542762	41.34212226	38.01454898	37.8623348	38.16676316	0.6795282776	0.6789048721	0.6801516832	67.94153557	16	12	512	4096	163760128	7.070186319	3.97536104	0.04929780431	0.05325416698	-0.1901865174	1.333	0.125	large	28	4	18.286	32.000	42.667	21688	715548	32.99280708	256.000	341.333
eng	akk	4000	bpe.nof	12_12_1024_256_2	21.42075239	21.23812792	21.60337685	18.63923891	18.50329122	18.7751866	17.07039509	16.94736746	17.19342272	0.9077045064	0.9069369368	0.9084720759	90.80674581	12	12	1024	256	172070912	15.85930178	9.231649041	0.01256000832	0.02622316606	-1.110119302	1.000	4.000	large	24	0	42.667	85.333	85.333	45270	630535	13.92831898	21.333	21.333
deu	dsb	4000	bpe.nof	16_12_512_4096_2	17.47441782	17.40720539	17.54163025	25.19889286	25.11615928	25.28162644	25.95822213	25.8788062	26.03763806	0.5319526727	0.5313641519	0.5325411935	53.17164657	16	12	512	4096	163760128	11.55795477	6.498703293	0.01974852424	0.03370599338	-1.024549873	1.333	0.125	large	28	4	18.286	32.000	42.667	40195	1032701	25.69227516	256.000	341.333
eng	akk	4000	bpe.nof	16_8_1024_512_2	20.67941786	20.5015867	20.85724902	17.15771844	17.03632409	17.27911279	15.83994061	15.7307755	15.94910573	0.8902355192	0.8894047247	0.8910663137	89.04564636	16	8	1024	512	167858176	17.10106718	9.78324575	0.01090982066	0.02474465755	-1.221128179	2.000	2.000	large	24	8	42.667	64.000	128.000	45270	630535	13.92831898	32.000	64.000
deu	dsb	4000	bpe.nof	16_12_1024_256_2	18.15352118	18.07161694	18.23542542	29.31846617	29.22919103	29.40774131	29.41001634	29.32340522	29.49662747	0.5499746417	0.5493551072	0.5505941761	54.95618393	16	12	1024	256	190983168	10.40296847	6.514091389	0.02292278048	0.03362637045	-0.6752989983	1.333	4.000	large	28	4	36.571	64.000	85.333	40195	1032701	25.69227516	16.000	21.333
eng	akk	4000	bpe.nof	12_8_1024_1024_2	20.4082494	20.24074677	20.57575204	16.13982164	16.0189505	16.26069277	15.03213185	14.92519199	15.13907171	0.9016165129	0.9008599118	0.902373114	90.20695055	12	8	1024	1024	167829504	18.17865562	10.39847328	0.009655398182	0.02328063547	-1.278474558	1.500	1.000	large	20	4	51.200	85.333	128.000	45270	630535	13.92831898	85.333	128.000
deu	dsb	4000	bpe.nof	16_8_1024_1024_2	18.48523267	18.40939657	18.56106878	28.10155528	28.01215217	28.19095838	28.41002077	28.32398898	28.49605257	0.5543617629	0.5537089131	0.5550146126	55.43386534	16	8	1024	1024	193036288	10.8883314	6.869238592	0.02083539086	0.03188785005	-0.7275057845	2.000	1.000	large	24	8	42.667	64.000	128.000	40195	1032701	25.69227516	64.000	128.000
deu	dsb	4000	bpe.nof	24_6_1024_256_2	18.49920632	18.42929141	18.56912124	24.87062407	24.78815339	24.95309476	25.53608106	25.45697167	25.61519045	0.5361566042	0.5355467177	0.5367664908	53.61355789	24	6	1024	256	175236608	11.95090429	7.045927254	0.01797746387	0.03108820774	-0.9750986097	4.000	4.000	large	30	18	34.133	42.667	170.667	40195	1032701	25.69227516	10.667	42.667
deu	dsb	4000	bpe.nof	16_4_1024_2048_2	17.98356088	17.91137319	18.05574857	27.11750576	27.0383008	27.19671071	27.50436524	27.42790864	27.58082184	0.5457798524	0.5451694987	0.5463902062	54.55799756	16	4	1024	2048	192991232	11.28266082	7.116850411	0.01940625797	0.0307783974	-0.7757116648	4.000	0.500	large	20	12	51.200	64.000	256.000	40195	1032701	25.69227516	128.000	512.000
eng	akk	4000	bpe.nof	12_4_1024_2048_2	22.00645072	21.82263392	22.19026751	15.21000549	15.09511797	15.32489302	14.43857711	14.33252799	14.54462623	0.8866529148	0.8859619453	0.8873438843	88.73337488	12	4	1024	2048	159391744	18.99373506	10.47940082	0.009028881581	0.02310084995	-1.401109977	3.000	0.500	large	16	8	64.000	85.333	256.000	45270	630535	13.92831898	170.667	512.000
eng	akk	4000	bpe.nof	8_12_1024_512_2	21.76549267	21.57519069	21.95579466	14.93748253	14.82327859	15.05168647	14.19434769	14.08907051	14.29962487	0.8756425858	0.8748684352	0.8764167364	87.59145183	8	12	1024	512	163649536	19.49382321	10.95563029	0.008481664316	0.02209668084	-1.380344562	0.667	2.000	large	20	-4	51.200	128.000	85.333	45270	630535	13.92831898	64.000	42.667
eng	mni	4000	bpe.nof	8_16_1024_256_2	20.47939986	20.32533223	20.6334675	47.3559458	47.22341475	47.48847686	43.57990205	43.44246805	43.71733604	0.7070221878	0.7064329327	0.7076114428	70.65755013	8	16	1024	256	188872704	6.419131086	3.988363041	0.0564875051	0.05308055924	0.1424642643	0.500	4.000	large	24	-8	42.667	128.000	64.000	21688	715548	32.99280708	32.000	16.000
eng_wiki	ita_wiki	4000	bpe.nof	16_2_1024_2048_2	4.006152534	3.992391907	4.019913162	26.05278998	26.01559251	26.08998746	23.49460407	23.46112375	23.52808439	0.3543768941	0.3540351511	0.354718637	35.44607489	16	2	1024	2048	167790592	11.26097627	6.440407807	0.01888696707	0.03256425901	-1.05928375	8.000	0.500	large	18	14	56.889	64.000	512.000	50000	1723391	34.46782	128.000	1024.000
eng	mni	4000	bpe.nof	16_6_1024_1024_2	18.43566791	18.27521992	18.5961159	42.31466511	42.17198485	42.45734537	38.93890058	38.7924077	39.08539346	0.6795377423	0.6788746742	0.6802008104	67.93007502	16	6	1024	1024	172032000	6.985409387	4.065540861	0.04951595272	0.05207290934	-0.1196596351	2.667	1.000	large	22	10	46.545	64.000	170.667	21688	715548	32.99280708	64.000	170.667
eng_wiki	ita_wiki	4000	bpe.nof	16_12_512_4096_2	3.631473745	3.618171087	3.644776402	24.99600307	24.96253815	25.02946799	22.3505918	22.31955996	22.38162364	0.3824355202	0.3820322508	0.3828387896	38.24537686	16	12	512	4096	163760128	11.65176941	6.551452547	0.01781370771	0.03201230665	-1.146149725	1.333	0.125	large	28	4	18.286	32.000	42.667	50000	1723391	34.46782	256.000	341.333
eng	mni	4000	bpe.nof	32_32_256_512_2	2.403359901	2.388912558	2.417807244	10.85575853	10.81119141	10.90032565	9.541853019	9.502647528	9.581058511	0.3775292964	0.377069157	0.3779894358	37.73942983	32	32	256	512	44220416	18.11451342	4.073452434	0.01267856457	0.05197177188	-7.167579641	1.000	0.500	base	64	0	4.000	8.000	8.000	21688	715548	32.99280708	16.000	16.000
eng_wiki	ita_wiki	4000	bpe.nof	24_6_1024_256_2	3.772661857	3.756676675	3.788647038	26.25441457	26.21638623	26.2924429	23.41486072	23.380247	23.44947444	0.380711225	0.3802962211	0.3811262289	38.07843774	24	6	1024	256	175236608	11.3210084	6.674557818	0.01836543382	0.03142187298	-1.003434069	4.000	4.000	large	30	18	34.133	42.667	170.667	50000	1723391	34.46782	10.667	42.667
deu	dsb	4000	bpe.nof	24_8_1024_256_2	17.26123461	17.19119702	17.33127219	26.90690501	26.82046762	26.9933424	27.14925025	27.06702837	27.23147212	0.5337446627	0.5331145799	0.5343747454	53.33362569	24	8	1024	256	193093632	11.37278005	7.176359821	0.01909586941	0.03052316991	-0.7855752458	3.000	4.000	large	32	16	32.000	42.667	128.000	40195	1032701	25.69227516	10.667	32.000
eng_wiki	ita_wiki	4000	bpe.nof	2_24_512_4096_2	3.16023099	3.148301137	3.172160842	24.49932656	24.46238945	24.53626367	21.34300776	21.30986949	21.37614604	0.2756189811	0.2753591258	0.2758788363	27.55867535	2	24	512	4096	165876736	11.93387536	6.770665128	0.01689445415	0.03097585008	-1.159732946	0.083	0.125	large	26	-22	19.692	256.000	21.333	50000	1723391	34.46782	2048.000	170.667
eng	mni	4000	bpe.nof	24_4_1024_512_2	18.80786447	18.6482964	18.96743255	42.08639129	41.94114061	42.23164196	38.85720271	38.70817846	39.00622697	0.6797805954	0.6791452547	0.6804159362	67.92550747	24	4	1024	512	172066816	7.023724172	4.088419338	0.04897323767	0.05178151338	-0.132133603	6.000	2.000	large	28	20	36.571	42.667	256.000	21688	715548	32.99280708	21.333	128.000
eng	mni	4000	bpe.nof	12_12_1024_512_2	19.20333288	19.04463791	19.36202785	45.00292117	44.86196372	45.14387862	41.36600145	41.22145821	41.5105447	0.6958867413	0.6952347125	0.6965387701	69.53906076	12	12	1024	512	184659968	6.709205923	4.10328848	0.05217725361	0.05159387201	0.02567008131	1.000	2.000	large	24	0	42.667	85.333	85.333	21688	715548	32.99280708	42.667	42.667
eng	akk	4000	bpe.nof	12_12_1024_512_2	22.82636266	22.64142134	23.01130398	16.31090184	16.19505769	16.42674599	15.29708973	15.19184087	15.4023386	0.8953566488	0.8946746624	0.8960386352	89.55682292	12	12	1024	512	184659968	18.51116929	11.32126045	0.008962398083	0.0213830489	-1.153222546	1.000	2.000	large	24	0	42.667	85.333	85.333	45270	630535	13.92831898	42.667	42.667
eng_wiki	ita_wiki	4000	bpe.nof	16_12_1024_256_2	4.155030749	4.138870903	4.171190595	28.03738223	27.99864755	28.0761169	25.13797891	25.10236773	25.17359008	0.3870531422	0.3866452783	0.3874610061	38.69625165	16	12	1024	256	190983168	10.87830085	6.811733223	0.01921769001	0.03078909597	-0.8327508786	1.333	4.000	large	28	4	36.571	64.000	85.333	50000	1723391	34.46782	16.000	21.333
eng_wiki	ita_wiki	4000	bpe.nof	16_8_1024_1024_2	3.995689761	3.980942684	4.010436838	28.28784563	28.24992082	28.32577044	25.23770546	25.20291078	25.27250013	0.3843993223	0.3839901583	0.3848084864	38.42993925	16	8	1024	1024	193036288	10.81662601	6.82400104	0.01935450824	0.03073374502	-0.81167037	2.000	1.000	large	24	8	42.667	64.000	128.000	50000	1723391	34.46782	64.000	128.000
eng	mni	4000	bpe.nof	12_6_1024_2048_2	19.38750221	19.22390007	19.55110436	44.09970758	43.9580952	44.24131995	40.68466912	40.53814789	40.83119035	0.6874205179	0.6867837381	0.6880572978	68.7200194	12	6	1024	2048	184592384	6.845866471	4.1857961	0.05012220892	0.05057688802	-0.0204166509	2.000	0.500	large	18	6	56.889	85.333	170.667	21688	715548	32.99280708	170.667	341.333
eng	akk	4000	bpe.nof	8_12_1024_1024_2	22.36898924	22.17492546	22.56305302	16.06134982	15.95081958	16.17188006	15.00985351	14.90952626	15.11018076	0.9078473341	0.9071607394	0.9085339289	90.85557083	8	12	1024	1024	184631296	18.79790949	11.49537854	0.008691601414	0.02105916435	-1.16613501	0.667	1.000	large	20	-4	51.200	128.000	85.333	45270	630535	13.92831898	128.000	85.333
eng	akk	4000	bpe.nof	32_2_1024_256_2	20.98897063	20.81121759	21.16672366	15.40741169	15.29391253	15.52091086	14.5812619	14.48000386	14.68251993	0.9041845036	0.9034470192	0.9049219881	90.47063252	32	2	1024	256	177347072	19.36054237	11.51050387	0.008326766564	0.02103149163	-1.248769636	16.000	4.000	large	34	30	30.118	32.000	512.000	45270	630535	13.92831898	8.000	128.000
deu	dsb	4000	bpe.nof	24_2_1024_1024_2	18.11436689	18.04400913	18.18472465	25.05474523	24.96939178	25.14009868	25.58151539	25.49941048	25.66362029	0.5371704725	0.5364990118	0.5378419333	53.6645721	24	2	1024	1024	180436992	11.96761702	7.20170931	0.01771879975	0.03041573059	-0.9373820875	12.000	1.000	large	26	22	39.385	42.667	512.000	40195	1032701	25.69227516	42.667	512.000
deu	dsb	4000	bpe.nof	24_6_1024_512_2	18.55117463	18.47659783	18.62575142	26.37205631	26.2835349	26.46057772	26.84623314	26.76057959	26.93188669	0.545191808	0.5445420551	0.5458415609	54.49587998	24	6	1024	512	190972928	11.56505088	7.24148795	0.01854795693	0.03024865217	-0.8206832332	4.000	2.000	large	30	18	34.133	42.667	170.667	40195	1032701	25.69227516	21.333	85.333
eng	akk	4000	bpe.nof	8_16_1024_256_2	21.07007928	20.89640061	21.24375796	15.57358534	15.46745718	15.67971349	14.5720711	14.47490573	14.66923648	0.906351752	0.9056503541	0.90705315	90.6597373	8	16	1024	256	188872704	19.51920622	12.12775992	0.007988202278	0.0199610701	-1.164277025	0.500	4.000	large	24	-8	42.667	128.000	64.000	45270	630535	13.92831898	32.000	16.000
deu	dsb	4000	bpe.nof	16_16_512_4096_2	17.7754321	17.70867857	17.84218563	24.39507078	24.31656551	24.47357605	25.33629005	25.2599125	25.4126676	0.5254576574	0.5248629103	0.5260524045	52.54856268	16	16	512	4096	188973056	12.46286479	7.746362276	0.01603925438	0.0282771761	-0.9279262823	1.000	0.125	large	32	0	16.000	32.000	32.000	40195	1032701	25.69227516	256.000	256.000
deu	dsb	4000	bpe.nof	32_2_256_2048_2	11.10500651	11.07644264	11.13357037	6.02454946	6.010257547	6.038841372	7.719238862	7.703725716	7.734752007	0.4350387717	0.434622005	0.4354555383	43.51521712	32	2	256	2048	47287808	33.30429009	7.849185788	0.003909127737	0.02790674805	-7.368031789	16.000	0.125	base	34	30	7.529	8.000	128.000	40195	1032701	25.69227516	64.000	1024.000
deu	dsb	4000	bpe.nof	32_2_1024_256_2	15.9595947	15.89804995	16.02113945	22.55388234	22.4754624	22.63230228	23.11777347	23.04273802	23.19280892	0.5182472108	0.5176518708	0.5188425508	51.80283149	32	2	1024	256	177347072	13.22592015	7.86326138	0.01460826017	0.02785679371	-1.086561685	16.000	4.000	large	34	30	30.118	32.000	512.000	40195	1032701	25.69227516	8.000	128.000
eng	mni	4000	bpe.nof	24_6_1024_256_2	18.16714098	18.01305041	18.32123155	41.86141808	41.72204677	42.00078939	38.54704224	38.40410102	38.68998346	0.6793366649	0.6786932058	0.6799801241	67.88651265	24	6	1024	256	175236608	7.100247952	4.18611256	0.04757464936	0.05057306453	-0.1418381481	4.000	4.000	large	30	18	34.133	42.667	170.667	21688	715548	32.99280708	10.667	42.667
eng_wiki	ita_wiki	4000	bpe.nof	24_4_1024_512_2	3.731972528	3.718662147	3.745282909	24.9941871	24.95668583	25.03168837	22.47763132	22.44425289	22.51100975	0.3649679522	0.364606867	0.3653290374	36.4935429	24	4	1024	512	172066816	11.82687809	6.884273344	0.01695127084	0.03046466889	-1.090917691	6.000	2.000	large	28	20	36.571	42.667	256.000	50000	1723391	34.46782	21.333	128.000
eng_wiki	ita_wiki	4000	bpe.nof	24_6_1024_512_2	3.590472204	3.576071198	3.60487321	26.52810145	26.49552316	26.56067973	23.54012995	23.50992731	23.5703326	0.3819675454	0.3815882231	0.3823468678	38.19426826	24	6	1024	512	190972928	11.49702226	7.198891651	0.01720528555	0.02913324969	-0.9072491852	4.000	2.000	large	30	18	34.133	42.667	170.667	50000	1723391	34.46782	21.333	85.333
eng	mni	4000	bpe.nof	12_2_1024_4096_2	19.93870482	19.77888873	20.09852092	45.83962258	45.69682804	45.98241712	42.27106281	42.12450376	42.41762187	0.6963106871	0.6956983044	0.6969230699	69.60680823	12	2	1024	4096	192940032	6.67399183	4.209023137	0.05181222967	0.05029778497	0.06542257124	6.000	0.250	large	14	10	73.143	85.333	512.000	21688	715548	32.99280708	341.333	2048.000
eng_wiki	ita_wiki	4000	bpe.nof	16_4_1024_2048_2	3.891729616	3.878097644	3.905361589	26.76430549	26.72650986	26.80210112	23.97616166	23.9412618	24.01106153	0.3811791838	0.3808060028	0.3815523648	38.13286038	16	4	1024	2048	192991232	11.43155461	7.210769286	0.01732988698	0.02908526117	-0.8862309468	4.000	0.500	large	20	12	51.200	64.000	256.000	50000	1723391	34.46782	128.000	512.000
eng_wiki	ita_wiki	4000	bpe.nof	24_2_1024_1024_2	3.68863084	3.675164738	3.702096942	25.00099914	24.96147872	25.04051956	22.36491627	22.32944793	22.40038461	0.3660809823	0.3656932085	0.3664687561	36.6110479	24	2	1024	1024	180436992	11.99334449	7.21719124	0.01617374174	0.02905938071	-1.039956146	12.000	1.000	large	26	22	39.385	42.667	512.000	50000	1723391	34.46782	42.667	512.000
eng	mni	4000	bpe.nof	6_2_2048_256_2	19.45954422	19.30411678	19.61497166	45.46536851	45.32939332	45.6013437	41.87656384	41.7375016	42.01562609	0.6850437184	0.6843695089	0.6857179278	68.4444571	6	2	2048	256	192718848	6.726614541	4.238805366	0.05102814746	0.04994438819	0.04720275334	3.000	8.000	large	8	4	256.000	341.333	1024.000	21688	715548	32.99280708	42.667	128.000
eng	mni	4000	bpe.nof	24_2_1024_1024_2	18.42701582	18.27323241	18.58079922	42.35225369	42.21196169	42.49254568	39.06940932	38.92639838	39.21242025	0.6810154627	0.6804057991	0.6816251263	68.07981511	24	2	1024	1024	180436992	7.07980259	4.260387023	0.0472933452	0.04969138708	-0.1121231939	12.000	1.000	large	26	22	39.385	42.667	512.000	21688	715548	32.99280708	42.667	512.000
eng	akk	4000	bpe.nof	6_12_1024_1024_2	22.22121584	22.04249903	22.39993265	14.15393079	14.05468769	14.25317389	13.5217774	13.43111552	13.61243928	0.8988952892	0.8982374283	0.8995531501	89.95898344	6	12	1024	1024	172027904	20.88346706	12.15407271	0.007244297467	0.01991785565	-1.356026702	0.500	1.000	large	18	-6	56.889	170.667	85.333	45270	630535	13.92831898	170.667	85.333
eng	akk	4000	bpe.nof	16_12_1024_256_2	20.40214641	20.21763704	20.58665578	15.51910734	15.40330153	15.63491316	14.52486318	14.42031504	14.62941132	0.8935935456	0.8928890527	0.8942980385	89.43517651	16	12	1024	256	190983168	19.65313289	12.30632431	0.007844755617	0.01967143558	-1.154098439	1.333	4.000	large	28	4	36.571	64.000	85.333	45270	630535	13.92831898	16.000	21.333
eng_wiki	ita_wiki	4000	bpe.nof	16_24_256_1024_2	1.409963655	1.406513542	1.413413768	5.473454701	5.454349623	5.492559779	5.589247273	5.57269359	5.605800955	0.2197670985	0.2195741025	0.2199600944	21.97084486	16	24	256	1024	39966720	34.85363062	7.301918474	0.003499821548	0.02872219249	-9.298027193	0.667	0.250	base	40	-8	6.400	16.000	10.667	50000	1723391	34.46782	64.000	42.667
eng	mni	4000	bpe.nof	16_12_1024_256_2	19.04607003	18.88404358	19.20809648	43.7318197	43.58553744	43.87810196	40.28629763	40.13635736	40.43623791	0.6913885059	0.6907435158	0.6920334959	69.09623227	16	12	1024	256	190983168	6.974305691	4.36714432	0.04764008926	0.0484766532	-0.03788059669	1.333	4.000	large	28	4	36.571	64.000	85.333	21688	715548	32.99280708	16.000	21.333
deu	dsb	4000	bpe.nof	24_8_512_4096_2	13.90340049	13.85760103	13.94919995	16.93039086	16.87363876	16.98714297	18.09186906	18.03563733	18.14810079	0.4983566764	0.4978563592	0.4988569936	49.84657348	24	8	512	4096	180559872	17.71411203	10.66483777	0.008085234632	0.0205390138	-1.360636331	3.000	0.125	large	32	16	16.000	21.333	64.000	40195	1032701	25.69227516	170.667	512.000
eng	akk	4000	bpe.nof	8_8_1024_2048_2	22.59100408	22.39760978	22.78439839	14.14563907	14.0410536	14.25022453	13.51149493	13.41566128	13.60732857	0.8887800691	0.8879801837	0.8895799546	88.95607334	8	8	1024	2048	176193536	21.04623516	12.45567875	0.00706474046	0.01943555792	-1.324410369	1.000	0.500	large	16	0	64.000	128.000	128.000	45270	630535	13.92831898	256.000	256.000
deu	dsb	4000	bpe.nof	24_6_512_4096_2	11.96418682	11.9288658	11.99950784	15.70067921	15.65397632	15.74738211	16.75003062	16.70380051	16.79626073	0.472692204	0.4722467496	0.4731376584	47.24802235	24	6	512	4096	167953408	18.69124395	10.69720652	0.007475288472	0.02047686467	-1.531741406	4.000	0.125	large	30	18	17.067	21.333	85.333	40195	1032701	25.69227516	170.667	682.667
eng	akk	4000	bpe.nof	16_16_512_4096_2	16.20225634	16.07088761	16.33362507	11.54493148	11.46140629	11.62845668	11.40233734	11.32833858	11.4763361	0.8112045686	0.8102552938	0.8121538433	81.20300513	16	16	512	4096	188973056	26.334714	16.36848658	0.004387568105	0.01478958147	-1.364497657	1.000	0.125	large	32	0	16.000	32.000	32.000	45270	630535	13.92831898	256.000	256.000
deu	dsb	4000	bpe.nof	16_32_256_1024_2	6.440594654	6.416584689	6.464604618	4.49738165	4.480661981	4.51410132	6.009295633	5.990275881	6.028315386	0.3908213915	0.3903873266	0.3912554564	39.09097111	16	32	256	1024	48394240	44.92399379	10.76053663	0.002128657111	0.02035635003	-7.496867707	0.500	0.250	base	48	-16	5.333	16.000	8.000	40195	1032701	25.69227516	64.000	32.000
eng	akk	4000	bpe.nof	12_16_512_4096_2	19.53326685	19.3598807	19.706653	10.24699276	10.16849851	10.32548701	10.37415082	10.29852764	10.44977401	0.8382306839	0.8371745157	0.8392868521	83.90764011	12	16	512	4096	167966720	28.63983707	16.39180625	0.003888755651	0.0147685412	-1.607943009	0.750	0.125	large	28	-4	18.286	42.667	32.000	45270	630535	13.92831898	341.333	256.000
